trip_id,stop_id,arrival_time,departure_time,stop_sequence
4837955,4016,22:52:00,22:52:00,55
4837956,4523,23:00:00,23:00:00,1
4837956,163,23:01:00,23:01:00,2
4837956,164,23:03:00,23:03:00,3
4837956,165,23:04:00,23:04:00,4
4837956,166,23:05:00,23:05:00,5
4837956,1411,23:07:00,23:07:00,6
4837956,169,23:07:00,23:07:00,7
4837956,170,23:08:00,23:08:00,8
4837956,171,23:09:00,23:09:00,9
4837956,172,23:10:00,23:10:00,10
4837956,173,23:10:00,23:10:00,11
4837956,174,23:11:00,23:11:00,12
4837956,175,23:11:00,23:11:00,13
4837956,176,23:12:00,23:12:00,14
4837956,177,23:13:00,23:13:00,15
4837956,178,23:13:00,23:13:00,16
4837956,179,23:13:00,23:13:00,17
4837956,180,23:14:00,23:14:00,18
4837956,121,23:15:00,23:15:00,19
4837956,122,23:16:00,23:16:00,20
4837956,123,23:17:00,23:17:00,21
4837956,124,23:19:00,23:19:00,22
4837956,126,23:22:00,23:22:00,23
4837956,127,23:24:00,23:24:00,24
4837956,128,23:25:00,23:25:00,25
4837956,130,23:26:00,23:26:00,26
4837956,131,23:29:00,23:29:00,27
4837956,132,23:30:00,23:30:00,28
4837956,133,23:31:00,23:31:00,29
4837956,135,23:33:00,23:33:00,30
4837956,137,23:35:00,23:35:00,31
4837956,138,23:35:00,23:35:00,32
4837956,139,23:36:00,23:36:00,33
4837956,140,23:37:00,23:37:00,34
4837956,141,23:38:00,23:38:00,35
4837956,142,23:39:00,23:39:00,36
4837956,143,23:40:00,23:40:00,37
4837956,144,23:41:00,23:41:00,38
4837956,145,23:42:00,23:42:00,39
4837956,147,23:44:00,23:44:00,40
4837956,148,23:47:00,23:47:00,41
4837956,4255,23:48:00,23:48:00,42
4837956,150,23:49:00,23:49:00,43
4837956,151,23:50:00,23:50:00,44
4837956,152,23:52:00,23:52:00,45
4837956,153,23:53:00,23:53:00,46
4837956,154,23:54:00,23:54:00,47
4837956,4771,23:55:00,23:55:00,48
4837956,156,23:55:00,23:55:00,49
4837956,1861,23:56:00,23:56:00,50
4837956,235,23:57:00,23:57:00,51
4837956,4542,23:58:00,23:58:00,52
4837956,4543,23:59:00,23:59:00,53
4837956,4544,24:00:00,24:00:00,54
4837956,4016,24:00:00,24:00:00,55
4837957,4523,23:52:00,23:52:00,1
4837957,163,23:53:00,23:53:00,2
4837957,164,23:55:00,23:55:00,3
4837957,165,23:56:00,23:56:00,4
4837957,166,23:56:00,23:56:00,5
4837957,1411,23:58:00,23:58:00,6
4837957,169,23:59:00,23:59:00,7
4837957,170,23:59:00,23:59:00,8
4837957,171,24:00:00,24:00:00,9
4837957,172,24:01:00,24:01:00,10
4837957,173,24:01:00,24:01:00,11
4837957,174,24:02:00,24:02:00,12
4837957,175,24:02:00,24:02:00,13
4837957,176,24:03:00,24:03:00,14
4837957,177,24:04:00,24:04:00,15
4837957,178,24:04:00,24:04:00,16
4837957,179,24:04:00,24:04:00,17
4837957,180,24:05:00,24:05:00,18
4837957,121,24:06:00,24:06:00,19
4837957,122,24:08:00,24:08:00,20
4837957,123,24:12:00,24:12:00,21
4837957,124,24:17:00,24:17:00,22
4837957,126,24:20:00,24:20:00,23
4837957,127,24:22:00,24:22:00,24
4837957,128,24:23:00,24:23:00,25
4837957,130,24:24:00,24:24:00,26
4837957,131,24:27:00,24:27:00,27
4837957,132,24:28:00,24:28:00,28
4837957,133,24:29:00,24:29:00,29
4837957,135,24:31:00,24:31:00,30
4837957,137,24:33:00,24:33:00,31
4837957,138,24:33:00,24:33:00,32
4837957,139,24:34:00,24:34:00,33
4837957,140,24:35:00,24:35:00,34
4837957,141,24:36:00,24:36:00,35
4837957,142,24:37:00,24:37:00,36
4837957,143,24:38:00,24:38:00,37
4837957,144,24:39:00,24:39:00,38
4837957,145,24:40:00,24:40:00,39
4837957,147,24:42:00,24:42:00,40
4837957,148,24:45:00,24:45:00,41
4837957,4255,24:46:00,24:46:00,42
4837957,150,24:47:00,24:47:00,43
4837957,151,24:48:00,24:48:00,44
4837957,152,24:50:00,24:50:00,45
4837957,153,24:51:00,24:51:00,46
4837957,154,24:52:00,24:52:00,47
4837957,4771,24:53:00,24:53:00,48
4837957,156,24:53:00,24:53:00,49
4837957,1861,24:54:00,24:54:00,50
4837957,235,24:55:00,24:55:00,51
4837957,4542,24:56:00,24:56:00,52
4837957,4543,24:57:00,24:57:00,53
4837957,4544,24:58:00,24:58:00,54
4837957,4016,24:58:00,24:58:00,55
4837958,4016,23:17:00,23:17:00,1
4837958,4018,23:18:00,23:18:00,2
4837958,18,23:18:00,23:18:00,3
4837958,19,23:19:00,23:19:00,4
4837958,20,23:20:00,23:20:00,5
4837958,22,23:21:00,23:21:00,6
4837958,23,23:22:00,23:22:00,7
4837958,24,23:23:00,23:23:00,8
4837958,26,23:25:00,23:25:00,9
4837958,27,23:26:00,23:26:00,10
4837958,28,23:27:00,23:27:00,11
4837958,29,23:29:00,23:29:00,12
4837958,30,23:30:00,23:30:00,13
4837958,31,23:31:00,23:31:00,14
4837958,33,23:33:00,23:33:00,15
4837958,34,23:34:00,23:34:00,16
4837958,35,23:35:00,23:35:00,17
4837958,36,23:36:00,23:36:00,18
4837958,37,23:37:00,23:37:00,19
4837958,38,23:39:00,23:39:00,20
4837958,39,23:40:00,23:40:00,21
4837958,40,23:40:00,23:40:00,22
4837958,41,23:42:00,23:42:00,23
4837958,43,23:43:00,23:43:00,24
4837958,44,23:45:00,23:45:00,25
4837958,45,23:46:00,23:46:00,26
4837958,46,23:49:00,23:49:00,27
4837958,47,23:49:00,23:49:00,28
4837958,48,23:50:00,23:50:00,29
4837958,50,23:52:00,23:52:00,30
4837958,52,23:54:00,23:54:00,31
4837958,53,23:55:00,23:55:00,32
4837958,54,23:56:00,23:56:00,33
4837958,55,23:57:00,23:57:00,34
4837958,67,23:58:00,23:58:00,35
4837958,68,24:00:00,24:00:00,36
4837958,69,24:01:00,24:01:00,37
4837958,70,24:01:00,24:01:00,38
4837958,71,24:02:00,24:02:00,39
4837958,72,24:03:00,24:03:00,40
4837958,73,24:04:00,24:04:00,41
4837958,74,24:05:00,24:05:00,42
4837958,75,24:06:00,24:06:00,43
4837958,76,24:07:00,24:07:00,44
4837958,77,24:07:00,24:07:00,45
4837958,78,24:08:00,24:08:00,46
4837958,79,24:08:00,24:08:00,47
4837958,81,24:09:00,24:09:00,48
4837958,82,24:10:00,24:10:00,49
4837958,83,24:10:00,24:10:00,50
4837958,84,24:11:00,24:11:00,51
4837958,4523,24:14:00,24:14:00,52
4837959,4016,23:45:00,23:45:00,1
4837959,4018,23:46:00,23:46:00,2
4837959,18,23:46:00,23:46:00,3
4837959,19,23:47:00,23:47:00,4
4837959,20,23:48:00,23:48:00,5
4837959,22,23:49:00,23:49:00,6
4837959,23,23:50:00,23:50:00,7
4837959,24,23:51:00,23:51:00,8
4837959,26,23:53:00,23:53:00,9
4837959,27,23:54:00,23:54:00,10
4837959,28,23:55:00,23:55:00,11
4837959,29,23:57:00,23:57:00,12
4837959,30,23:58:00,23:58:00,13
4837959,31,23:59:00,23:59:00,14
4837959,33,24:01:00,24:01:00,15
4837959,34,24:02:00,24:02:00,16
4837959,35,24:03:00,24:03:00,17
4837959,36,24:04:00,24:04:00,18
4837959,37,24:05:00,24:05:00,19
4837959,38,24:07:00,24:07:00,20
4837959,39,24:08:00,24:08:00,21
4837959,40,24:08:00,24:08:00,22
4837959,41,24:10:00,24:10:00,23
4837959,43,24:11:00,24:11:00,24
4837959,44,24:13:00,24:13:00,25
4837959,45,24:14:00,24:14:00,26
4837959,46,24:17:00,24:17:00,27
4837959,47,24:17:00,24:17:00,28
4837959,48,24:18:00,24:18:00,29
4837959,50,24:20:00,24:20:00,30
4837959,52,24:22:00,24:22:00,31
4837959,53,24:23:00,24:23:00,32
4837959,54,24:24:00,24:24:00,33
4837959,55,24:25:00,24:25:00,34
4837959,67,24:26:00,24:26:00,35
4837959,68,24:28:00,24:28:00,36
4837959,69,24:29:00,24:29:00,37
4837959,70,24:29:00,24:29:00,38
4837959,71,24:30:00,24:30:00,39
4837959,72,24:31:00,24:31:00,40
4837959,73,24:32:00,24:32:00,41
4837959,74,24:33:00,24:33:00,42
4837959,75,24:34:00,24:34:00,43
4837959,76,24:35:00,24:35:00,44
4837959,77,24:35:00,24:35:00,45
4837959,78,24:36:00,24:36:00,46
4837959,79,24:36:00,24:36:00,47
4837959,81,24:37:00,24:37:00,48
4837959,82,24:38:00,24:38:00,49
4837959,83,24:38:00,24:38:00,50
4837959,84,24:39:00,24:39:00,51
4837959,4523,24:42:00,24:42:00,52
4837960,4016,24:12:00,24:12:00,1
4837960,4018,24:13:00,24:13:00,2
4837960,18,24:13:00,24:13:00,3
4837960,19,24:14:00,24:14:00,4
4837960,20,24:15:00,24:15:00,5
4837960,22,24:16:00,24:16:00,6
4837960,23,24:17:00,24:17:00,7
4837960,24,24:18:00,24:18:00,8
4837960,26,24:20:00,24:20:00,9
4837960,27,24:21:00,24:21:00,10
4837960,28,24:22:00,24:22:00,11
4837960,29,24:24:00,24:24:00,12
4837960,30,24:25:00,24:25:00,13
4837960,31,24:26:00,24:26:00,14
4837960,33,24:28:00,24:28:00,15
4837960,34,24:29:00,24:29:00,16
4837960,35,24:30:00,24:30:00,17
4837960,36,24:31:00,24:31:00,18
4837960,37,24:32:00,24:32:00,19
4837960,38,24:34:00,24:34:00,20
4837960,39,24:35:00,24:35:00,21
4837960,40,24:35:00,24:35:00,22
4837960,41,24:37:00,24:37:00,23
4837960,43,24:38:00,24:38:00,24
4837960,44,24:40:00,24:40:00,25
4837960,45,24:41:00,24:41:00,26
4837960,46,24:44:00,24:44:00,27
4837960,47,24:44:00,24:44:00,28
4837960,48,24:45:00,24:45:00,29
4837960,50,24:47:00,24:47:00,30
4837960,52,24:49:00,24:49:00,31
4837960,53,24:50:00,24:50:00,32
4837960,54,24:51:00,24:51:00,33
4837960,55,24:52:00,24:52:00,34
4837960,67,24:53:00,24:53:00,35
4837960,68,24:55:00,24:55:00,36
4837960,69,24:56:00,24:56:00,37
4837960,70,24:56:00,24:56:00,38
4837960,71,24:57:00,24:57:00,39
4837960,72,24:58:00,24:58:00,40
4837960,73,24:59:00,24:59:00,41
4837960,74,25:00:00,25:00:00,42
4837960,75,25:01:00,25:01:00,43
4837960,76,25:02:00,25:02:00,44
4837960,77,25:02:00,25:02:00,45
4837960,78,25:03:00,25:03:00,46
4837960,79,25:03:00,25:03:00,47
4837960,81,25:04:00,25:04:00,48
4837960,82,25:05:00,25:05:00,49
4837960,83,25:05:00,25:05:00,50
4837960,84,25:06:00,25:06:00,51
4837960,4523,25:09:00,25:09:00,52
4837961,4016,25:00:00,25:00:00,1
4837961,4018,25:01:00,25:01:00,2
4837961,18,25:01:00,25:01:00,3
4837961,19,25:02:00,25:02:00,4
4837961,20,25:03:00,25:03:00,5
4837961,22,25:04:00,25:04:00,6
4837961,23,25:05:00,25:05:00,7
4837961,24,25:06:00,25:06:00,8
4837961,26,25:08:00,25:08:00,9
4837961,27,25:09:00,25:09:00,10
4837961,28,25:10:00,25:10:00,11
4837961,29,25:12:00,25:12:00,12
4837961,30,25:13:00,25:13:00,13
4837961,31,25:14:00,25:14:00,14
4837961,33,25:16:00,25:16:00,15
4837961,34,25:17:00,25:17:00,16
4837961,35,25:18:00,25:18:00,17
4837961,36,25:19:00,25:19:00,18
4837961,37,25:20:00,25:20:00,19
4837961,38,25:22:00,25:22:00,20
4837961,39,25:23:00,25:23:00,21
4837961,40,25:23:00,25:23:00,22
4837961,41,25:25:00,25:25:00,23
4837961,43,25:26:00,25:26:00,24
4837961,44,25:28:00,25:28:00,25
4837961,45,25:29:00,25:29:00,26
4837961,46,25:32:00,25:32:00,27
4837961,47,25:32:00,25:32:00,28
4837961,48,25:33:00,25:33:00,29
4837961,50,25:35:00,25:35:00,30
4837961,52,25:37:00,25:37:00,31
4837961,53,25:38:00,25:38:00,32
4837961,54,25:39:00,25:39:00,33
4837961,55,25:40:00,25:40:00,34
4837961,67,25:41:00,25:41:00,35
4837961,68,25:43:00,25:43:00,36
4837961,69,25:44:00,25:44:00,37
4837961,70,25:44:00,25:44:00,38
4837961,71,25:45:00,25:45:00,39
4837961,72,25:46:00,25:46:00,40
4837961,73,25:47:00,25:47:00,41
4837961,74,25:48:00,25:48:00,42
4837961,75,25:49:00,25:49:00,43
4837961,76,25:50:00,25:50:00,44
4837961,77,25:50:00,25:50:00,45
4837961,78,25:51:00,25:51:00,46
4837961,79,25:51:00,25:51:00,47
4837961,81,25:52:00,25:52:00,48
4837961,82,25:53:00,25:53:00,49
4837961,83,25:53:00,25:53:00,50
4837961,84,25:54:00,25:54:00,51
4837961,4523,25:57:00,25:57:00,52
4837962,4016,26:13:00,26:13:00,1
4837962,4018,26:14:00,26:14:00,2
4837962,18,26:14:00,26:14:00,3
4837962,19,26:15:00,26:15:00,4
4837962,20,26:16:00,26:16:00,5
4837962,22,26:17:00,26:17:00,6
4837962,23,26:18:00,26:18:00,7
4837962,24,26:19:00,26:19:00,8
4837962,26,26:21:00,26:21:00,9
4837962,27,26:22:00,26:22:00,10
4837962,28,26:23:00,26:23:00,11
4837962,29,26:25:00,26:25:00,12
4837962,30,26:26:00,26:26:00,13
4837962,31,26:27:00,26:27:00,14
4837962,33,26:29:00,26:29:00,15
4837962,34,26:30:00,26:30:00,16
4837962,35,26:31:00,26:31:00,17
4837962,36,26:32:00,26:32:00,18
4837962,37,26:33:00,26:33:00,19
4837962,38,26:35:00,26:35:00,20
4837962,39,26:36:00,26:36:00,21
4837962,40,26:36:00,26:36:00,22
4837962,41,26:38:00,26:38:00,23
4837962,43,26:39:00,26:39:00,24
4837962,44,26:41:00,26:41:00,25
4837962,45,26:42:00,26:42:00,26
4837962,46,26:45:00,26:45:00,27
4837962,47,26:45:00,26:45:00,28
4837962,48,26:46:00,26:46:00,29
4837962,50,26:48:00,26:48:00,30
4837962,52,26:50:00,26:50:00,31
4837962,53,26:51:00,26:51:00,32
4837962,54,26:52:00,26:52:00,33
4837962,55,26:53:00,26:53:00,34
4837962,67,26:54:00,26:54:00,35
4837962,68,26:56:00,26:56:00,36
4837962,69,26:57:00,26:57:00,37
4837962,70,26:57:00,26:57:00,38
4837962,71,26:58:00,26:58:00,39
4837962,72,26:59:00,26:59:00,40
4837962,73,27:00:00,27:00:00,41
4837962,74,27:01:00,27:01:00,42
4837962,75,27:02:00,27:02:00,43
4837962,76,27:03:00,27:03:00,44
4837962,77,27:03:00,27:03:00,45
4837962,78,27:04:00,27:04:00,46
4837962,79,27:04:00,27:04:00,47
4837962,81,27:05:00,27:05:00,48
4837962,82,27:06:00,27:06:00,49
4837962,83,27:06:00,27:06:00,50
4837962,84,27:07:00,27:07:00,51
4837962,4523,27:10:00,27:10:00,52
4837963,4016,27:18:00,27:18:00,1
4837963,4018,27:19:00,27:19:00,2
4837963,18,27:19:00,27:19:00,3
4837963,19,27:20:00,27:20:00,4
4837963,20,27:21:00,27:21:00,5
4837963,22,27:22:00,27:22:00,6
4837963,23,27:23:00,27:23:00,7
4837963,24,27:24:00,27:24:00,8
4837963,26,27:26:00,27:26:00,9
4837963,27,27:27:00,27:27:00,10
4837963,28,27:28:00,27:28:00,11
4837963,29,27:30:00,27:30:00,12
4837963,30,27:31:00,27:31:00,13
4837963,31,27:32:00,27:32:00,14
4837963,33,27:34:00,27:34:00,15
4837963,34,27:35:00,27:35:00,16
4837963,35,27:36:00,27:36:00,17
4837963,36,27:37:00,27:37:00,18
4837963,37,27:38:00,27:38:00,19
4837963,38,27:40:00,27:40:00,20
4837963,39,27:41:00,27:41:00,21
4837963,40,27:41:00,27:41:00,22
4837963,41,27:43:00,27:43:00,23
4837963,43,27:44:00,27:44:00,24
4837963,44,27:46:00,27:46:00,25
4837963,45,27:47:00,27:47:00,26
4837963,46,27:50:00,27:50:00,27
4837963,47,27:50:00,27:50:00,28
4837963,48,27:51:00,27:51:00,29
4837963,50,27:53:00,27:53:00,30
4837963,52,27:55:00,27:55:00,31
4837963,53,27:56:00,27:56:00,32
4837963,54,27:57:00,27:57:00,33
4837963,55,27:58:00,27:58:00,34
4837963,67,27:59:00,27:59:00,35
4837963,68,28:01:00,28:01:00,36
4837963,69,28:02:00,28:02:00,37
4837963,70,28:02:00,28:02:00,38
4837963,71,28:03:00,28:03:00,39
4837963,72,28:04:00,28:04:00,40
4837963,73,28:05:00,28:05:00,41
4837963,74,28:06:00,28:06:00,42
4837963,75,28:07:00,28:07:00,43
4837963,76,28:08:00,28:08:00,44
4837963,77,28:08:00,28:08:00,45
4837963,78,28:09:00,28:09:00,46
4837963,79,28:09:00,28:09:00,47
4837963,81,28:10:00,28:10:00,48
4837963,82,28:11:00,28:11:00,49
4837963,83,28:11:00,28:11:00,50
4837963,84,28:12:00,28:12:00,51
4837963,4523,28:15:00,28:15:00,52
4837964,4523,24:55:00,24:55:00,1
4837964,163,24:56:00,24:56:00,2
4837964,164,24:58:00,24:58:00,3
4837964,165,24:59:00,24:59:00,4
4837964,166,24:59:00,24:59:00,5
4837964,1411,25:01:00,25:01:00,6
4837964,169,25:02:00,25:02:00,7
4837964,170,25:02:00,25:02:00,8
4837964,171,25:03:00,25:03:00,9
4837964,172,25:04:00,25:04:00,10
4837964,173,25:04:00,25:04:00,11
4837964,174,25:05:00,25:05:00,12
4837964,175,25:05:00,25:05:00,13
4837964,176,25:06:00,25:06:00,14
4837964,177,25:07:00,25:07:00,15
4837964,178,25:07:00,25:07:00,16
4837964,179,25:07:00,25:07:00,17
4837964,180,25:08:00,25:08:00,18
4837964,121,25:09:00,25:09:00,19
4837964,122,25:11:00,25:11:00,20
4837964,123,25:15:00,25:15:00,21
4837964,124,25:20:00,25:20:00,22
4837964,126,25:23:00,25:23:00,23
4837964,127,25:25:00,25:25:00,24
4837964,128,25:26:00,25:26:00,25
4837964,130,25:27:00,25:27:00,26
4837964,131,25:30:00,25:30:00,27
4837964,132,25:31:00,25:31:00,28
4837964,133,25:32:00,25:32:00,29
4837964,135,25:34:00,25:34:00,30
4837964,137,25:36:00,25:36:00,31
4837964,138,25:36:00,25:36:00,32
4837964,139,25:37:00,25:37:00,33
4837964,140,25:38:00,25:38:00,34
4837964,141,25:39:00,25:39:00,35
4837964,142,25:40:00,25:40:00,36
4837964,143,25:41:00,25:41:00,37
4837964,144,25:42:00,25:42:00,38
4837964,145,25:43:00,25:43:00,39
4837964,147,25:45:00,25:45:00,40
4837964,148,25:48:00,25:48:00,41
4837964,4255,25:49:00,25:49:00,42
4837964,150,25:50:00,25:50:00,43
4837964,151,25:51:00,25:51:00,44
4837964,152,25:53:00,25:53:00,45
4837964,153,25:54:00,25:54:00,46
4837964,154,25:55:00,25:55:00,47
4837964,4771,25:56:00,25:56:00,48
4837964,156,25:56:00,25:56:00,49
4837964,1861,25:57:00,25:57:00,50
4837964,235,25:58:00,25:58:00,51
4837964,4542,25:59:00,25:59:00,52
4837964,4543,26:00:00,26:00:00,53
4837964,4544,26:01:00,26:01:00,54
4837964,4016,26:01:00,26:01:00,55
4837965,4523,26:05:00,26:05:00,1
4837965,163,26:06:00,26:06:00,2
4837965,164,26:08:00,26:08:00,3
4837965,165,26:09:00,26:09:00,4
4837965,166,26:09:00,26:09:00,5
4837965,1411,26:11:00,26:11:00,6
4837965,169,26:12:00,26:12:00,7
4837965,170,26:12:00,26:12:00,8
4837965,171,26:13:00,26:13:00,9
4837965,172,26:14:00,26:14:00,10
4837965,173,26:14:00,26:14:00,11
4837965,174,26:15:00,26:15:00,12
4837965,175,26:15:00,26:15:00,13
4837965,176,26:16:00,26:16:00,14
4837965,177,26:17:00,26:17:00,15
4837965,178,26:17:00,26:17:00,16
4837965,179,26:17:00,26:17:00,17
4837965,180,26:18:00,26:18:00,18
4837965,121,26:19:00,26:19:00,19
4837965,122,26:21:00,26:21:00,20
4837965,123,26:25:00,26:25:00,21
4837965,124,26:30:00,26:30:00,22
4837965,126,26:33:00,26:33:00,23
4837965,127,26:35:00,26:35:00,24
4837965,128,26:36:00,26:36:00,25
4837965,130,26:37:00,26:37:00,26
4837965,131,26:40:00,26:40:00,27
4837965,132,26:41:00,26:41:00,28
4837965,133,26:42:00,26:42:00,29
4837965,135,26:44:00,26:44:00,30
4837965,137,26:46:00,26:46:00,31
4837965,138,26:46:00,26:46:00,32
4837965,139,26:47:00,26:47:00,33
4837965,140,26:48:00,26:48:00,34
4837965,141,26:49:00,26:49:00,35
4837965,142,26:50:00,26:50:00,36
4837965,143,26:51:00,26:51:00,37
4837965,144,26:52:00,26:52:00,38
4837965,145,26:53:00,26:53:00,39
4837965,147,26:55:00,26:55:00,40
4837965,148,26:58:00,26:58:00,41
4837965,4255,26:59:00,26:59:00,42
4837965,150,27:00:00,27:00:00,43
4837965,151,27:01:00,27:01:00,44
4837965,152,27:03:00,27:03:00,45
4837965,153,27:04:00,27:04:00,46
4837965,154,27:05:00,27:05:00,47
4837965,4771,27:06:00,27:06:00,48
4837965,156,27:06:00,27:06:00,49
4837965,1861,27:07:00,27:07:00,50
